URL,Email
https://www.yalemedicine.org/departments/center-for-breast-cancer,No email found
https://www.ynhh.org/smilow/services/breast-cancer,No email found
https://givetoynhh.org/areas-to-support/breast-cancer-program-fund/,giving@ynhh.org
https://cancercenters.cancer.gov/,ncicenters-r@mail.nih.gov
https://www.lmhospital.org/locations/waterford-230-waterford-parkway-south,No email found
https://www.ynhh.org/smilow,No email found
https://www.cancer.gov/research/infrastructure/cancer-centers/find,No email found
https://www.ynhhs.org/locations/greenwich-77-lafayette-place-smilow,No email found
https://www.yalecancercenter.org/patient/programs/breast/,No email found
https://www.yalecancercenter.org/contact/,No email found
https://portal.ct.gov/dph/cedpp/connecticut-breast-and-cervical-cancer-early-detection-program,team@cedpp.org
https://medicine.yale.edu/lab/pusztai/people/,No email found
https://www.breastcentresnetwork.org/doc/PdfBU/Smilow%20Cancer%20Hospital%20at%20Yale-New%20Haven.pdf,No email found
https://www.leevercancercenter.org/doctors-aprns/smilow/,No email found
https://patientresource.com/NCI_Designated_Cancer_Centers,No email found
https://www.cancerresearch.org/wp-content/uploads/2022/10/CRI-HelpBook-for-Patients.pdf,No email found
https://www.cancercare.org/diagnosis/metastatic%20breast%20cancer,info@cancercare.org
https://www.leevercancercenter.org/contact/,No email found
https://www.cancer.org/cancer/types/breast-cancer/living-as-a-breast-cancer-survivor/follow-up-care-after-breast-cancer-treatment.html,No email found
https://www.cancercare.org/diagnosis/breast_cancer,info@cancercare.org
https://www.greenwichhospital.org/services/cancer,No email found
https://www.nccn.org/home/member-institutions,No email found
https://medicine.yale.edu/news-article/comprehensive-breast-cancer-care-at-smilow-cancer-hospital-in-new-haven/,No email found
https://www.bridgeporthospital.org/services/breast-cancer,No email found
https://www.nccn.org/members/profile?GroupId=486,No email found
https://www.aaci-cancer.org/Files/Admin/AACI-Update/2021-November-AACI-Update.pdf,aaciupdate@aaci-cancer.ccsend.com
https://cancer.ca/en/treatments/tests-and-procedures/mammography,info@cancer.ca
https://www.clinicaltrials.gov/ct2/show/NCT00382018,No email found
https://briacell.com/bria-imt/,nward@cbccusa.com
https://www.bridgeporthospital.org/locations/fairfield-111-beach-road.aspx,No email found
https://sanh.org/patient-education/breast-cancer/,No email found
https://jnccn.org/content/12/4/xxi.full.pdf+html,No email found
https://surgonc.org/fellows/breast-surgical-oncology-fellowship/breast-fellowship-program-list/yale-university-interdisciplinary-breast-fellowship-program/,rachel.greenup@yale.edu
https://ascopubs.org/doi/10.1200/JCO.2018.36.15_suppl.e18575,No email found
https://www.breastcancertrials.org/bct_nation/public_trialsite.seam?trialId=663380&trialName=Personalized+Treatment+Before+Surgery%3A+The+I-SPY+2+Trial,bctrials@quantumleaphealth.org
https://www.breastcancertrials.org/BCTIncludes/WhoWeAre/OurResearchNetwork.html,No email found
https://www.meyerconsultinginc.com/thinktank.html,No email found
https://pmc.ncbi.nlm.nih.gov/articles/PMC9164098/,No email found
https://ysph.yale.edu/profile/michaela-dinan/,No email found
https://hartfordhealthcare.org/services/cancer-care/conditions/breast-cancer,No email found
https://www.cancer.northwestern.edu/types-of-cancer/breast/index.html,No email found
https://www.jajf.org/oncology-coalition-partners,No email found
https://www.tandfonline.com/doi/abs/10.1080/10810730.2012.743629?tab=permissions&scroll=top,No email found
https://www.breastcancer.org/about-us/professional-advisory-board,No email found
https://www.cancer.columbia.edu/cancer-types-care/types/breast-cancer/meet-our-team,No email found
https://www.masseycancercenter.org/news/breast-cancer-research-kandace-mcguire-yuesheng-zhang/,No email found
https://jons-online.com/issues/2021/august-2021-vol-12-no-8/bridging-the-care-continuum-a-pilot-program-for-underserved-women-with-breast-cancer,No email found
https://pmc.ncbi.nlm.nih.gov/articles/PMC4242510/,No email found
https://www.cancersexnetwork.org/events/annual-meeting/past-meetings/2022-new-haven-ct/program,No email found
https://academic.oup.com/jnci/article/117/1/9/7730230,No email found
https://www.cdc.gov/breast-cancer/php/advisory-committee/roster.html,hro2@cdc.gov
https://www.westerlyhospital.org/services/cancer-care,No email found
https://baycare.org/locations/hospitals/winter-haven-womens-hospital/services/cancer,No email found
https://pubmed.ncbi.nlm.nih.gov/37846664/,No email found
https://www.breastcare.org/national-breast-cancer-resources/,ncbc@breastcare.org
https://yalehealth.yale.edu/node/1680,No email found
https://www.stamfordhealth.org/locations/ct/new-haven/yale-new-haven-hospital-smilow-cancer-center/11140294/,No email found
https://thocc.org/locations/cancer-center,No email found
https://www.findglocal.com/US/New-Haven/179252238786738/Smilow-Cancer-Hospital,No email found
https://nostomachforcancer.org/find-your-local-cancer-center/,No email found
https://health.usnews.com/best-hospitals/rankings/cancer/connecticut,No email found
https://stackoverflow.com/questions/4964130/target-blank-vs-target-new,No email found
https://stackoverflow.com/questions/34359664/what-is-the-character-code-for-new-line-break-in-excel,No email found
https://stackoverflow.com/questions/4737970/what-does-where-t-class-new-mean,No email found
https://stackoverflow.com/questions/79134617/change-the-new-tab-page-in-microsoft-edge,No email found
https://stackoverflow.com/questions/1646698/what-is-the-new-keyword-in-javascript,No email found
https://www.northeastmedicalgroup.org/services/hematology-oncology-care,No email found
https://www.mapquest.com/us/connecticut/cancer-information-542237182,No email found
https://areaofficeonaging.com/provider/3461,cancergovstaff@mail.nih.gov
https://www.nih.gov/about-nih/what-we-do/nih-almanac/national-cancer-institute-nci+,No email found
https://www.greenwichct.gov/DocumentCenter/View/33538/John-Knuff---Smilow-FAQ_Revised-102122_-002,No email found
https://www.news-medical.net/suppliers/National-Cancer-Institute-(NCI).aspx,No email found
https://www.usa.gov/agencies/national-cancer-institute,No email found
https://www.uconnhealth.org/cancer-blood-disorders/services-specialties/breast-cancer,evwong@uchc.edu
