URL,Email,Phone
https://www.thelawyersglobal.org/awards/country/israel,No email found,No phone found
https://meitar.com/en/,No email found,No phone found
https://www.shibolet.com/en/,No email found,No phone found
https://www.iflr1000.com/Jurisdiction/israel/Rankings/207,No email found,No phone found
https://ipstars.com/Jurisdiction/Israel/Rankings/8434,No email found,No phone found
https://www.hklaw.com/en/services/practices/international-business-and-trade/israel-practice,No email found,3932054901
https://chambers.com/legal-rankings/corporate-ma-israel-2:354:116:1,No email found,441519-8561
https://www.zeklaw.com/practice-areas/israel-practice,No email found,No phone found
https://www.lw.com/en/practices/israel-practice,No email found,023202046
https://herzoglaw.co.il/en/,No email found,096342621
https://www.cooley.com/about/geographies/israel,No email found,1595778877
https://www.gtlaw.com/en/locations/tel-aviv,No email found,087960573
https://www.honigman.com/HonigmanLawIsrael,RecruitingHLI@honigman.com,1754930779
https://www.honigman.com/practices-israel,No email found,1754930779
https://www.lw.com/en/offices/telaviv,No email found,No phone found
https://www.mintz.com/industries-practices/israel,No email found,057504775
https://chambers.com/legal-rankings/dispute-resolution-israel-2:467:116:1,No email found,No phone found
https://www.legal500.com/c/israel/hi-tech-and-start-ups,No email found,No phone found
https://www.legal500.com/c/israel,No email found,No phone found
https://www.duns100.co.il/en/rating/Gradings/Law_Firms,No email found,No phone found
https://www.nortonrosefulbright.com/en-il,No email found,018427387
https://www.sullivanlaw.com/israel-practice,No email found,No phone found
https://aharonilaw.com/,No email found,+972-3-9055478
https://www.skadden.com/capabilities/regions/middle-east-and-africa/cc/israel,No email found,No phone found
https://www.hg.org/lawfirms/israel,No email found,No phone found
https://www.gornitzky.com/,No email found,No phone found
https://barlaw.co.il/,mail@barlaw.co.il,+97236400600
https://www.lowenstein.com/practices/israel-practice,No email found,No phone found
https://s-horowitz.com/,No email found,000255247
https://www.dlapiper.com/en/locations/israel,No email found,089703674
https://www.pillsburylaw.com/en/services/global-reach/israel.html,No email found,No phone found
https://www.foley.com/practice-areas/international/israel/,No email found,No phone found
https://www.whitecase.com/law/middle-east/israel,No email found,No phone found
https://www.mayerbrown.com/en/services/regional-capabilities/israel,No email found,033990312
https://www.alston.com/en/services/global-regions/middle-east-north-africa/israel,No email found,No phone found
https://www.velaw.com/global-reach/israel/,No email found,072749380
https://www.rimonlaw.com/expertise/israel/,No email found,No phone found
https://www.foxrothschild.com/israel,No email found,No phone found
https://www.wiggin.com/services/litigation-and-regulatory-compliance/international-trade-compliance/israel/,smalech@wiggin.com,212 551 2633
https://www.bdicode.co.il/en/category/law-firms_en/,No email found,No phone found
https://gowlingwlg.com/en/global-reach/israel,No email found,085348083
https://www.freshfields.com/en/locations/middle-east/israel/,No email found,6988390485
https://arnontl.com/,info@arnontl.com,No phone found
https://www.hsfkramer.com/locations/israel-group,No email found,No phone found
https://www.goldfarb.com/,No email found,No phone found
https://israeldesks.com/lobby/,No email found,1559441252
https://israelfoulon.com/,No email found,416 640 1550
https://kennedyslaw.com/en/where-we-are/emea/israel/,No email found,No phone found
https://www.ebnlaw.co.il/,No email found,067732848
https://multilaw.com/Multilaw/Multilaw/Member_Listing/Firm_Profile.aspx?ID=2149,No email found,082107081
https://en.wikipedia.org/wiki/Category:Law_firms_of_Israel,No email found,No phone found
https://www.lippes.com/capabilities/israel-u-s-cross-border-258,No email found,No phone found
https://www.hh-law.co.il/,No email found,No phone found
https://www.twobirds.com/en/reach/israel,No email found,094638572
https://www.tel-aviv.law/,main@hh-law.co.il,+972-36081122
https://www.dglaw.co.il/,No email found,No phone found
https://lawzana.com/real-estate-lawyers/israel,No email found,1718630433
https://www.dentons.com/en/global-presence/middle-east/middle-east-country-desks/israel-desk-in-toronto,sheldon.disenhouse@dentons.com,No phone found
https://israellawfirms.org/,No email found,No phone found
https://www.toprankedlegal.com/location/il/,No email found,No phone found
https://www.jpost.com/business-and-innovation/all-news/article-846032,No email found,No phone found
https://clutch.co/il/law,No email found,No phone found
https://s4law.com/,israelfamilylaw@gmail.com,345436-1024
https://www.firon.co.il/,No email found,+972-3-7540000
https://www.goodwinlaw.com/en/locations/los-angeles,No email found,No phone found
https://www.bcgsearch.com/bestlawfirms/loc-2704102/california/los-angeles,No email found,No phone found
https://www.justia.com/lawyers/california/los-angeles,No email found,025061006
https://www.nbn.org.il/life-in-israel/employment/professions-index/law-government-nonprofit/law/,No email found,No phone found
https://www.eckertseamans.com/our-practices/israel-advisory-group,No email found,No phone found
https://www.davispolk.com/israel,No email found,No phone found
https://www.apm.law/,No email found,No phone found
https://attal-law.com/,No email found,No phone found
https://www.bestlawyers.com/israel,No email found,4228856967
https://www.lawyers.com/all-legal-issues/tel-aviv/israel/law-firms/,No email found,No phone found
https://lafla.org/,No email found,00-399-4529
https://www.cnn.com/2025/08/10/us/california-newsom-trump-national-guard,No email found,060213363
https://nlsla.org/,No email found,00-433-6251
https://abc7news.com/live-updates/national-guard-la-trial-live-updates-hearing-san-francisco-deployment-los-angeles-violated-federal-law/17503235/,No email found,No phone found
https://www.bdj.com/,No email found,(855) 906-3699
https://apps.calbar.ca.gov/attorney/LicenseeSearch/QuickSearch?...,No email found,415-538-2000
https://www.mwe.com/services/regional-markets/israel/,No email found,No phone found
https://www.sidley.com/en/locations/global-reach/israel,inetser@sidley.com,650 565 7134
https://kahn.co.il/,No email found,+972-3-6914775
https://nishlis.com/blog/2020-ranking-of-international-law-firms-with-an-israel-desk/,No email found,No phone found
http://attorneyinisrael.com/,No email found,No phone found
https://www.agmon-law.co.il/en/,No email found,No phone found
https://www.sfa.law/en/about-us/,No email found,No phone found
https://davidpagelaw.com/,No email found,No phone found
https://www.estlaw.co.il/,38@2x-8.png,011473385
