URL,Email,Phone,SourceFile
https://www.hklaw.com/en/services/practices/international-business-and-trade/israel-practice,,3932054901,law_firms_israel.csv
https://chambers.com/legal-rankings/corporate-ma-israel-2:354:116:1,,441519-8561,law_firms_israel.csv
https://www.lw.com/en/practices/israel-practice,,023202046,law_firms_israel.csv
https://herzoglaw.co.il/en/,,096342621,law_firms_israel.csv
https://www.cooley.com/about/geographies/israel,,1595778877,law_firms_israel.csv
https://www.gtlaw.com/en/locations/tel-aviv,,087960573,law_firms_israel.csv
https://www.honigman.com/HonigmanLawIsrael,RecruitingHLI@honigman.com,1754930779,law_firms_israel.csv
https://www.honigman.com/practices-israel,,1754930779,law_firms_israel.csv
https://www.mintz.com/industries-practices/israel,,057504775,law_firms_israel.csv
https://www.nortonrosefulbright.com/en-il,,018427387,law_firms_israel.csv
https://aharonilaw.com/,,+972-3-9055478,law_firms_israel.csv
https://barlaw.co.il/,mail@barlaw.co.il,+97236400600,law_firms_israel.csv
https://s-horowitz.com/,,000255247,law_firms_israel.csv
https://www.dlapiper.com/en/locations/israel,,089703674,law_firms_israel.csv
https://www.mayerbrown.com/en/services/regional-capabilities/israel,,033990312,law_firms_israel.csv
https://www.velaw.com/global-reach/israel/,,072749380,law_firms_israel.csv
https://www.wiggin.com/services/litigation-and-regulatory-compliance/international-trade-compliance/israel/,smalech@wiggin.com,212 551 2633,law_firms_israel.csv
https://gowlingwlg.com/en/global-reach/israel,,085348083,law_firms_israel.csv
https://www.freshfields.com/en/locations/middle-east/israel/,,6988390485,law_firms_israel.csv
https://arnontl.com/,info@arnontl.com,,law_firms_israel.csv
https://israeldesks.com/lobby/,,1559441252,law_firms_israel.csv
https://israelfoulon.com/,,416 640 1550,law_firms_israel.csv
https://www.ebnlaw.co.il/,,067732848,law_firms_israel.csv
https://multilaw.com/Multilaw/Multilaw/Member_Listing/Firm_Profile.aspx?ID=2149,,082107081,law_firms_israel.csv
https://www.twobirds.com/en/reach/israel,,094638572,law_firms_israel.csv
https://www.tel-aviv.law/,main@hh-law.co.il,+972-36081122,law_firms_israel.csv
https://lawzana.com/real-estate-lawyers/israel,,1718630433,law_firms_israel.csv
https://www.dentons.com/en/global-presence/middle-east/middle-east-country-desks/israel-desk-in-toronto,sheldon.disenhouse@dentons.com,,law_firms_israel.csv
https://s4law.com/,israelfamilylaw@gmail.com,345436-1024,law_firms_israel.csv
https://www.firon.co.il/,,+972-3-7540000,law_firms_israel.csv
https://www.justia.com/lawyers/california/los-angeles,,025061006,law_firms_israel.csv
https://www.bestlawyers.com/israel,,4228856967,law_firms_israel.csv
https://lafla.org/,,00-399-4529,law_firms_israel.csv
https://www.cnn.com/2025/08/10/us/california-newsom-trump-national-guard,,060213363,law_firms_israel.csv
https://nlsla.org/,,00-433-6251,law_firms_israel.csv
https://www.bdj.com/,,(855) 906-3699,law_firms_israel.csv
https://apps.calbar.ca.gov/attorney/LicenseeSearch/QuickSearch?...,,415-538-2000,law_firms_israel.csv
https://www.sidley.com/en/locations/global-reach/israel,inetser@sidley.com,650 565 7134,law_firms_israel.csv
https://kahn.co.il/,,+972-3-6914775,law_firms_israel.csv
https://www.estlaw.co.il/,38@2x-8.png,011473385,law_firms_israel.csv
