URL,Email
https://lombardi.georgetown.edu/patient/diseases/breast_cancer/,No email found
https://www.cancer.gov/grants-training/grants-funding/contacts,yassinr@mail.nih.gov
https://grants.nih.gov/grants/guide/notice-files/NOT-93-303.html,No email found
https://www.nih.gov/about-nih/nih-almanac/national-cancer-institute-nci,No email found
https://www.breastcancer.org/treatment/clinical-trials/how-to-find,info@lazarex.org
https://www.cancer.gov/research/infrastructure/cancer-centers/find,No email found
https://www.mayo.edu/research/centers-programs/cancer-research/3-sites-1-comprehensive-cancer-center,No email found
https://www.vicc.org/,No email found
https://www.nationalbreastcancer.org/,No email found
https://www.medstarhealth.org/locations/cancer-care-at-medstar-washington-hospital-center,family.circle@georgetown.edu
https://www.umms.org/umgccc/about/nci-ccc-designation?si=ummc,No email found
https://www.cancercare.org/diagnosis/breast_cancer,info@cancercare.org
https://www.onealcanceruab.org/,No email found
https://www.cancer.org/,No email found
https://www.nccn.org/,No email found
https://hollingscancercenter.musc.edu/,No email found
https://www.mskcc.org/,No email found
https://siteman.wustl.edu/about/mission-history/,No email found
https://www.moffitt.org/,No email found
https://baptisthealth.net/services/cancer-care/miami-cancer-institute,No email found
https://www.youtube.com/watch?v=pE59W-mtX1Q,No email found
https://academic.oup.com/jnci/article/92/12/1017/2909388,No email found
https://www.lfsassociation.org/where-to-get-lfs-care/,No email found
https://ascopubs.org/doi/10.1200/JCO.2017.35.8_suppl.135,No email found
https://www.komen.org/breast-cancer/treatment/getting-quality-care/selecting-a-hospital/,info@komen.org
https://cinj.org/comprehensive-cancer-center,accessibility@rutgers.edu
https://www.mayoclinic.org/departments-centers/mayo-clinic-cancer-center,No email found
https://www.bcrf.org/breast-cancer-statistics-and-resources/,bcrf@bcrf.org
https://www.hopkinsmedicine.org/kimmel-cancer-center/washington-dc,No email found
https://cancerletter.com/,No email found
https://www.masseycancercenter.org/cancer-types-and-treatments/cancer-treatment-teams/breast-health/,askmassey@vcu.edu
https://my.clevelandclinic.org/departments/cancer/depts/breast,No email found
https://www.karmanos.org/karmanos/contact-us-at-karmanos-cancer-institute,No email found
https://giving.uvahealth.com/organization/uva-cancer-center,uvacancercenter@virginia.edu
https://www.cancercenter.com/locations,No email found
https://cancer.ca/en/cancer-information/cancer-types/breast/treatment/radiation-therapy,No email found
https://www.iarc.who.int/,No email found
https://www.jgh.ca/care-services/surgery/breast-surgery-clinic/,No email found
https://www.cancer.ca/,No email found
https://www.nrgoncology.org/,info@nrgoncology.org
https://www.healio.com/news/hematology-oncology/20230124/ncifunded-centers-study-new-ways-to-apply-telehealth-across-cancer-care,roxanne.jensen@nih.gov
https://www.uspreventiveservicestaskforce.org/uspstf/recommendation/breast-cancer-screening,newsroom@uspstf.net
https://www.cdc.gov/breast-cancer/about/men.html,No email found
https://www.yalecancercenter.org/,No email found
https://www.massgeneral.org/cancer-center,No email found
https://www.facs.org/quality-programs/cancer-programs/commission-on-cancer/coc-accreditation/,coc@facs.org
https://www.ncc.go.jp/en/,No email found
https://www.nccs.com.sg/,No email found
https://smithcenter.org/resources/more-community-resources-links/,info@smithcenter.org
https://www.rogelcancercenter.org/breast-cancer,No email found
https://www.nm.org/conditions-and-care-areas/cancer-care,No email found
https://www.aaci-cancer.org/aaci-update-january-2025,No email found
https://www.fredhutch.org/en.html,obliteride@fredhutch.org
https://www.ohsu.edu/knight-cancer-institute,No email found
https://www.myaccesshope.org/consultants,No email found
https://www.marywashingtonhealthcare.com/our-services/cancer-care/breast-cancer-program/,No email found
https://areaofficeonaging.com/provider/3461,cancergovstaff@mail.nih.gov
https://livingwell.dc.gov/page/cancer-resources,No email found
https://patientresource.com/NCI_Designated_Cancer_Centers,No email found
https://www.news-medical.net/suppliers/National-Cancer-Institute-(NCI).aspx,No email found
https://www.breastcare.org/national-breast-cancer-resources/,ncbc@breastcare.org
https://www.usa.gov/agencies/national-cancer-institute,No email found
https://cancerchoices.org/resources/cancer-handbooks/how-to-integrate-your-choices/cancer-centers/,No email found
https://www.nature.com/npjbcancer/editors,No email found
https://moorescancercenter.ucsd.edu/,No email found
https://health.ucsd.edu/care/cancer/nci-designated/,No email found
https://www.uclahealth.org/cancer,No email found
https://www.ucihealth.org/medical-services/specialties/cancer-care,No email found
https://games.washingtonpost.com/en/games/two-minute-mini-crossword,No email found
https://games.washingtonpost.com/en,No email found
https://icahn.mssm.edu/research/tisch,christine.ponder@mssm.edu
https://www.washingtonpost.com/dc-md-va/2025/08/10/dc-crime-trump-crackdown/,No email found
https://www.washingtonpost.com/,No email found
https://www.hackensackmeridianhealth.org/en/locations/john-theurer-cancer-center,No email found
https://www.washingtonpost.com/games/crossword/,No email found
https://games.washingtonpost.com/en/games/word-hunt,No email found
https://www.washingtonpost.com/politics/2025/08/11/trump-presidency-news/,No email found
https://nyulangone.org/locations/perlmutter-cancer-center,No email found
https://games.washingtonpost.com/en/games/todays-hurdle,No email found
https://www.washingtonpost.com/politics/2025/07/24/trump-presidency-news/,No email found
https://www.washingtonpost.com/politics/interactive/2025/trump-appointee-tracker/,tracker@ourpublicservice.org
https://www.uchicagomedicine.org/cancer,No email found
https://www.cshl.edu/research/cancer/,No email found
