URL,Email,SourceFile
https://www.komen.org/community/new-york/,gnycvolunteer@komen.org,new_york_city_breast_cancer_charities_contact_email.csv
https://www.bcrf.org/contact-us/,bcrf@bcrf.org,new_york_city_breast_cancer_charities_contact_email.csv
https://nycancerfoundation.org/,hope@nycancerfoundation.org,new_york_city_breast_cancer_charities_contact_email.csv
https://www.cancercare.org/contact,info@cancercare.org,new_york_city_breast_cancer_charities_contact_email.csv
https://www.maurerfoundation.org/breast-health-resource-guide/,breastcancerhotline@adelphi.edu,new_york_city_breast_cancer_charities_contact_email.csv
https://milesofhope.org/resources/,Amanda.Miller1@nuvancehealth.org,new_york_city_breast_cancer_charities_contact_email.csv
https://www.nyp.org/cancer/breast-cancer/women-at-risk-program,jes9143@nyp.org,new_york_city_breast_cancer_charities_contact_email.csv
https://www.health.ny.gov/diseases/cancer/services/community_resources/,CanServ@health.ny.gov,new_york_city_breast_cancer_charities_contact_email.csv
https://youngsurvival.org/directory/share-self-help-for-women-with-breast-or-ovarian-cancer,helpline@sharecancersupport.org,new_york_city_breast_cancer_charities_contact_email.csv
https://lobularbreastcancer.org/,info@lobularbreastcancer.org,new_york_city_breast_cancer_charities_contact_email.csv
https://www.embraceyoursisters.org/,EmbraceYourSisters@yahoo.com,new_york_city_breast_cancer_charities_contact_email.csv
https://www.curefoundation.com/,infocure@fondationcure.com,new_york_city_breast_cancer_charities_contact_email.csv
https://secure.acsevents.org/site/STR?pg=entry&fr_id=110771,michele.steigerwald@cancer.org,new_york_city_breast_cancer_charities_contact_email.csv
https://secure.acsevents.org/site/STR?pg=entry&fr_id=110885,centralparknystrides@cancer.org,new_york_city_breast_cancer_charities_contact_email.csv
https://nyulangone.org/locations/beatrice-w-welters-breast-health-outreach-navigation-program,bewell@nyulangone.org,new_york_city_breast_cancer_charities_contact_email.csv
https://cancerresearchsociety.ca/,info@src-crs.ca,new_york_city_breast_cancer_charities_contact_email.csv
https://www.cancerresearchuk.org/about-cancer/breast-cancer/living-with/resources-books,info@againstbreastcancer.org.uk,new_york_city_breast_cancer_charities_contact_email.csv
https://www.theolivebranch.ca/,info@theolivebranch.ca,new_york_city_breast_cancer_charities_contact_email.csv
https://kellyshiresfoundation.org/,info@kellyshiresfooundation.org,new_york_city_breast_cancer_charities_contact_email.csv
https://www.cancercareontario.ca/en/types-of-cancer/breast-cancer,OH-CCO_legalandprivacyoffice@cancercare.on.ca,new_york_city_breast_cancer_charities_contact_email.csv
https://www.leanonmeny.com/,leanonmeny@gmail.com,new_york_city_breast_cancer_charities_contact_email.csv
https://flowersofhopenyc.org/,flowersofhopeny@gmail.com,new_york_city_breast_cancer_charities_contact_email.csv
