URL,Email,Phone,SourceFile
https://www.mirandalawfirm.com/en/contacts,,+351 217 814 800,law_firm_in_lisbon_contact_email.csv
https://www.servulo.com/en/contacts/,geral@servulo.com,+351) 210 933 000,law_firm_in_lisbon_contact_email.csv
https://avco.legal/en/contact/,,+34 91 420 24,law_firm_in_lisbon_contact_email.csv
https://www.lgalawyers.com/contact-us,eduardagodinho@lgalawyers.pt,+351) 213 233 105,law_firm_in_lisbon_contact_email.csv
https://www.vda.pt/en/contacts/,privacy@vda.pt,,law_firm_in_lisbon_contact_email.csv
https://portugal.embassy.gov.au/lbon/lawyersLbon.html,,+351 213 307 100,law_firm_in_lisbon_contact_email.csv
https://www.linklaters.com/en-us/locations/portugal,linklatersportugal@linklaters.com,+351218640000,law_firm_in_lisbon_contact_email.csv
https://chambers.com/law-firm/cca-law-firm-europe-7:160010,,+351 21 322 3590,law_firm_in_lisbon_contact_email.csv
https://www.uria.com/en/abogados?office=lisboa,madrid@uria.com,+34 915 860 400,law_firm_in_lisbon_contact_email.csv
https://lcdmi-lawfirm.com/en/home/,mara.igreja@lcdmi-lawfirm.com,+351) 926547920,law_firm_in_lisbon_contact_email.csv
https://www.perezllorca.com/en/lawyer/evo-fernandes/,info@perezllorca.com,+34 91 436 04,law_firm_in_lisbon_contact_email.csv
https://en.mltportugal.com/,helpdesk@mltportugal.com,+351 931 198 747,law_firm_in_lisbon_contact_email.csv
https://globallawexperts.com/legal/clara-silva-da-costa/,,+44 (0) 870 977,law_firm_in_lisbon_contact_email.csv
https://www.garrigues.com/en_GB/office/lisbon,,+351 213 821 200,law_firm_in_lisbon_contact_email.csv
https://common.usembassy.gov/wp-content/uploads/sites/157/2024/03/Attorneys-list-2022-portugal-1.pdf,info@abreuadvogados.com,21 347 92 14,law_firm_in_lisbon_contact_email.csv
https://harris-sliwoski.com/location/lisbon/,firm@harris-sliwoski.com,+18883300010,law_firm_in_lisbon_contact_email.csv
https://consulegis.com/member179-abreu-advogados,consulegis@consulegis.com,+49 152 36381171,law_firm_in_lisbon_contact_email.csv
https://www.theworldlawgroup.com/member-firms/plmj/399/,,2021-04-05-0923,law_firm_in_lisbon_contact_email.csv
https://www.thelawyersglobal.org/contacts?subject=firm&dept=marketing,TLG-Legal-Award-Badge-2020@0.75x.png,+351) 969 375 149,law_firm_in_lisbon_contact_email.csv
https://ncadvogados.com/contact-us/,info@ncadvogados.com,59720319,law_firm_in_lisbon_contact_email.csv
https://www.noemiacoelho.pt/en,noemiacoelho-5087L@adv.oa.pt,3716145325,law_firm_in_lisbon_contact_email.csv
https://www.alvesjacob.com/lawyer-lisbon-portugal.html,,+55 21 3942-1026,law_firm_in_lisbon_contact_email.csv
https://www.ecovis.com/portugal/law/,armin.weber@ecovis.com,+351 210 131 660,law_firm_in_lisbon_contact_email.csv
https://www.macedovitorino.com/en/lawyers/Claudia-Fernandes-Martins/111/,cmartins@macedovitorino.com,+351 21 324 1908,law_firm_in_lisbon_contact_email.csv
https://www.giambronelaw.com/site/international/portuguese-lawyers-advogados/,,4177374454,law_firm_in_lisbon_contact_email.csv
https://www.cca.law/,ccageral@cca.law,+351 213 223 590,law_firm_in_lisbon_contact_email.csv
https://abreuadvogados.com/en/contacts/,logo-greyscale-large@3x.png,,law_firm_in_lisbon_contact_email.csv
https://www.primerus.com/primerus-directory/spring-2015/html/17.html,jonathan.pearce@marriottharrison.co.uk,+44 20 7209 2000,law_firm_in_lisbon_contact_email.csv
https://www.dentons.com/en/global-presence/europe,wendela.raas@dentons.com,1308890667,law_firm_in_lisbon_contact_email.csv
https://firstlegal.group/services/for-individuals/,,+351911565467,law_firm_in_lisbon_contact_email.csv
https://oliveiralawyers.com/about-2/lisbon-lawyers/,,+351 914 278 591,law_firm_in_lisbon_contact_email.csv
https://dantasrodrigues.com/en/law-firm/,,+351) 21 799 50,law_firm_in_lisbon_contact_email.csv
https://www.cmba-lawfirm.com/index_eng.html,pcardo@cmba-lawfirm.com,+351 213 920 290,law_firm_in_lisbon_contact_email.csv
https://www.cscadvogada.com/,,2750688033,law_firm_in_lisbon_contact_email.csv
https://www.martinezechevarria.com/en/offices/lisboa-portugal/,LogoME@2x.webp,,law_firm_in_lisbon_contact_email.csv
https://lawzana.com/lawyers/lisbon-lisbon,,1678503492,law_firm_in_lisbon_contact_email.csv
https://aiel.com/lawyers/portugal/,jose.vaz.serra@vscm.pt,+351 21 720 30,law_firm_in_lisbon_contact_email.csv
https://www.bestlawyers.com/portugal/lisbon,,4228856967,law_firm_in_lisbon_contact_email.csv
https://www.plmj.com/en/about-us/contacts/,,+351) 213 197 300,law_firm_in_lisbon_contact_email.csv
https://advocateabroad.com/portugal/lawyers/,,2023-09-16-1456,law_firm_in_lisbon_contact_email.csv
https://www.taylorwessing.com/en/contact-us/portugal,,6262188480,law_firm_in_lisbon_contact_email.csv
https://www.calcada-lawyers.com/contact-us,geral@calcada-advogados.com,+351) 211 314 728,law_firm_in_lisbon_contact_email.csv
https://answers.justia.com/ask,,2025071715,law_firm_in_lisbon_contact_email.csv
