URL,Email,SourceFile
https://cancersupportphiladelphia.org/,info@cancersupportphiladelphia.org,philadelphia_breast_cancer_support_groups_contact_email.csv
https://mbcn.org/in-person-support-groups-for-metastatic-breat-cancer/,MBG1045@verizon.net,philadelphia_breast_cancer_support_groups_contact_email.csv
https://www.komen.org/support-resources/support/social-support/,helpline@komen.org,philadelphia_breast_cancer_support_groups_contact_email.csv
https://cancernepa.org/cancer-information/support-groups/,Hannah.chan@lvhn.org,philadelphia_breast_cancer_support_groups_contact_email.csv
https://cansun.psu.edu/patient-support/,elengeri@phs.psu.edu,philadelphia_breast_cancer_support_groups_contact_email.csv
https://giving.jefferson.edu/get-involved/the-friends-of-einstein/breast-cancer-advocacy-group.html,giving@jefferson.edu,philadelphia_breast_cancer_support_groups_contact_email.csv
https://patch.com/pennsylvania/springfield-pa/breast-cancer-support-groups-in-the-delaware-valley,lorraine_curtis@chs.net,philadelphia_breast_cancer_support_groups_contact_email.csv
https://facingcancertogether.witf.org/support-groups,facingcancertogether@witf.org,philadelphia_breast_cancer_support_groups_contact_email.csv
https://www.412thrive.org/resources,412Thrive@412Thrive.org,philadelphia_breast_cancer_support_groups_contact_email.csv
https://bringinghopehome.org/nominate/resources/,info@bremfoundation.org,philadelphia_breast_cancer_support_groups_contact_email.csv
https://www.chesco.org/DocumentCenter/View/48/Directory-of-Area-Support-Groups?bidId=,hdsainfo@hdsa.org,philadelphia_breast_cancer_support_groups_contact_email.csv
https://www.inspirahealthnetwork.org/services-treatments/cancer-care/resources-and-support,cancersupportcommunity@ihn.org,philadelphia_breast_cancer_support_groups_contact_email.csv
https://www.med.upenn.edu/acc-cancer-research/breast-cancer-tce/,breastcancerclinicaltrials@pennmedicine.upenn.edu,philadelphia_breast_cancer_support_groups_contact_email.csv
https://jdc.jefferson.edu/cgi/viewcontent.cgi?article=1049&context=bodinejournal,JeffersonDigitalCommons@jefferson.edu,philadelphia_breast_cancer_support_groups_contact_email.csv
https://www.nrgoncology.org/About-Us/Contact-NRG,info@nrgoncology.org,philadelphia_breast_cancer_support_groups_contact_email.csv
https://cancerbridges.org/support-group-page/,cbteam@cancerbridges.org,philadelphia_breast_cancer_support_groups_contact_email.csv
https://breastfriendsofpa.org/,bfofpa@gmail.com,philadelphia_breast_cancer_support_groups_contact_email.csv
https://www.adelphi.edu/breast-cancer/support-groups/,breastcancerhotline@adelphi.edu,philadelphia_breast_cancer_support_groups_contact_email.csv
https://www.inquirer.com/philly/health/cancer/Support_groups_around_the_region.html,cancer@phillynews.com,philadelphia_breast_cancer_support_groups_contact_email.csv
https://metrophiladelphia.com/breast-cancer-awareness-month-philadelphia/,turntableyoga@gmail.com,philadelphia_breast_cancer_support_groups_contact_email.csv
https://breastcancernow.org/support-for-you/someone-like-me,someone.likeme@breastcancernow.org,philadelphia_breast_cancer_support_groups_contact_email.csv
https://www.sistersnetworkinc.org/,infonet@sistersnetworkinc.org,philadelphia_breast_cancer_support_groups_contact_email.csv
https://www.monroecountypa.gov/getmedia/a0f9adeb-ad91-4690-8b63-9066eaca78d8/20220803_SupportGroups.pdf,info@thefriendlycommunitycenter.org,philadelphia_breast_cancer_support_groups_contact_email.csv
