URL,Email,SourceFile
https://www.bcnwny.org/support-groups,info@bcnwny.org,new_york_usa_breast_cancer_support_groups.csv
https://www.adelphi.edu/breast-cancer/support-groups/,breastcancerhotline@adelphi.edu,new_york_usa_breast_cancer_support_groups.csv
https://www.komen.org/support-resources/support/support-groups/,helpline@komen.org,new_york_usa_breast_cancer_support_groups.csv
https://www.hoacny.com/programs/social-work-support-groups,pcoffey@hoacny.com,new_york_usa_breast_cancer_support_groups.csv
http://www.accuboost.com/accuboost-for-patients/breast-cancer-resources/breast-cancer-support-groups/mid-atlantic/breast-cancer-support-groups-in-new-york/index.htm,accuboost@teambest.com,new_york_usa_breast_cancer_support_groups.csv
https://lymphaticnetwork.org/chapters/new-york/support-groups,NYChapter@LymphaticNetwork.org,new_york_usa_breast_cancer_support_groups.csv
https://friedmancenter.org/wp-content/uploads/2020/08/Community-Support-Groups.pdf,info@islipbreastcancer.com,new_york_usa_breast_cancer_support_groups.csv
https://www.health.ny.gov/diseases/cancer/services/community_resources/,CanServ@health.ny.gov,new_york_usa_breast_cancer_support_groups.csv
https://youngsurvival.org/directory/share-self-help-for-women-with-breast-or-ovarian-cancer,helpline@sharecancersupport.org,new_york_usa_breast_cancer_support_groups.csv
https://www.urmc.rochester.edu/cancer-institute/patients-caregivers/support/Support-Groups,WilmotCommunityResHelp@urmc.rochester.edu,new_york_usa_breast_cancer_support_groups.csv
https://reddoorcommunity.org/resources/general-cancer-support-resources/,treatment@inspire.com,new_york_usa_breast_cancer_support_groups.csv
https://www.cancer.org/about-us/local/new-york/hope-club.html,k1kq5jkmhael27ioia84q2580g@group.calendar.google.com,new_york_usa_breast_cancer_support_groups.csv
https://porterprotects.com/7-cancer-support-groups-in-rochester-new-york/,info@porterlawteam.com,new_york_usa_breast_cancer_support_groups.csv
https://milesofhope.org/resources/,info@milesofhope.org,new_york_usa_breast_cancer_support_groups.csv
https://www.columbiadoctors.org/specialties/obstetrics-gynecology/our-services/gynecologic-cancer-care/support-groups,ed326@cumc.columbia.edu,new_york_usa_breast_cancer_support_groups.csv
https://weillcornell.org/news/finding-support-after-a-breast-cancer-diagnosis,cal9064@nyp.org,new_york_usa_breast_cancer_support_groups.csv
https://mbcn.org/in-person-support-groups-for-metastatic-breat-cancer/,MBG1045@verizon.net,new_york_usa_breast_cancer_support_groups.csv
https://meyercancer.weill.cornell.edu/patient-care/support-services/support-services,info@ustoonewyork.org,new_york_usa_breast_cancer_support_groups.csv
